,id,age,capitalgain,capitalloss,country,education,educationnum,fnlwgt,hours,maritalstatus,occupation,race,relationship,salary,sex,workclass
11627,18492,60,0,0, United-States, Assoc-voc,11,200235,40, Divorced, Prof-specialty, White, Unmarried, <=50K, Female, Private
11628,10235,27,0,0, United-States, Assoc-voc,11,192283,38, Never-married, Handlers-cleaners, White, Own-child, <=50K, Female, Private
11629,20344,45,0,0, United-States, Some-college,10,175925,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11630,17834,36,0,0, United-States, Assoc-acdm,12,217926,50, Married-civ-spouse, Machine-op-inspct, Black, Husband, <=50K, Male, Private
11631,16084,37,0,0, United-States, Doctorate,16,143368,60, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Self-emp-not-inc
11632,7015,34,0,0, United-States, Assoc-voc,11,28984,40, Divorced, Sales, White, Unmarried, <=50K, Female, Self-emp-inc
11633,16623,42,0,0, United-States, Some-college,10,248476,65, Divorced, Transport-moving, White, Not-in-family, >50K, Male, Local-gov
11634,15532,47,0,0, United-States, Some-college,10,265275,40, Never-married, Other-service, White, Own-child, <=50K, Male, Private
11635,14782,48,0,1902, United-States, Masters,14,140782,38, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
11636,26127,31,0,0, United-States, 10th,6,176831,40, Divorced, Sales, White, Other-relative, <=50K, Female, Private
11637,9159,23,0,0, United-States, 11th,7,235894,55, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Private
11638,7589,60,0,0, United-States, Bachelors,13,168223,30, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Self-emp-not-inc
11639,30590,35,0,0, United-States, HS-grad,9,129573,65, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Private
11640,18226,22,0,0, United-States, HS-grad,9,67234,60, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
11641,10297,42,15024,0, United-States, HS-grad,9,340234,40, Married-civ-spouse, Tech-support, Asian-Pac-Islander, Husband, >50K, Male, Private
11642,31801,29,3411,0, Mexico, Some-college,10,413297,70, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Private
11643,11655,22,0,0, United-States, Some-college,10,349368,40, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
11644,26406,64,15024,0, ?, Prof-school,15,388594,45, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Federal-gov
11645,30498,39,0,1721, United-States, 10th,6,251710,15, Married-spouse-absent, Other-service, White, Not-in-family, <=50K, Female, Self-emp-not-inc
11646,9967,40,0,0, United-States, Bachelors,13,273425,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11647,23640,56,0,0, United-States, Some-college,10,571017,15, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Local-gov
11648,32373,51,0,0, United-States, Some-college,10,40641,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11649,19354,67,18481,0, United-States, Masters,14,148690,2, Widowed, Prof-specialty, White, Not-in-family, >50K, Male, Self-emp-not-inc
11650,4447,49,0,0, United-States, HS-grad,9,119182,35, Separated, Other-service, Black, Not-in-family, <=50K, Female, Private
11651,2198,25,0,0, United-States, Bachelors,13,192149,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
11652,12994,28,3137,0, United-States, Assoc-voc,11,66777,40, Married-civ-spouse, Other-service, White, Other-relative, <=50K, Female, Private
11653,30316,42,0,0, United-States, HS-grad,9,276218,40, Married-civ-spouse, Sales, White, Wife, >50K, Female, Private
11654,5580,27,0,0, United-States, HS-grad,9,255582,40, Never-married, Machine-op-inspct, White, Not-in-family, <=50K, Female, Private
11655,10638,45,0,0, United-States, Bachelors,13,235646,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11656,2022,36,0,0, England, Doctorate,16,103110,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
11657,2950,31,0,0, United-States, HS-grad,9,186787,42, Never-married, Craft-repair, White, Own-child, <=50K, Male, Private
11658,1242,55,0,0, United-States, HS-grad,9,326297,25, Separated, Adm-clerical, White, Not-in-family, <=50K, Female, Private
11659,31195,59,0,0, United-States, Some-college,10,148526,40, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Self-emp-not-inc
11660,30525,20,0,0, United-States, Some-college,10,286734,35, Never-married, Adm-clerical, Other, Not-in-family, <=50K, Female, Private
11661,24328,48,0,0, United-States, Assoc-voc,11,52240,25, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Self-emp-not-inc
11662,13572,34,0,0, United-States, HS-grad,9,186824,70, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
11663,25843,37,0,0, United-States, Bachelors,13,146398,40, Never-married, Prof-specialty, Black, Not-in-family, <=50K, Female, Private
11664,10646,20,0,0, United-States, HS-grad,9,347530,25, Never-married, Other-service, Black, Unmarried, <=50K, Female, Private
11665,3991,77,0,0, United-States, HS-grad,9,147284,14, Widowed, ?, White, Not-in-family, <=50K, Female, ?
11666,3240,17,0,0, Philippines, Some-college,10,110998,40, Never-married, ?, Asian-Pac-Islander, Own-child, <=50K, Female, ?
11667,6289,32,0,0, Jamaica, Some-college,10,273287,40, Never-married, Exec-managerial, Black, Not-in-family, <=50K, Male, Private
11668,6048,42,0,0, United-States, Bachelors,13,125461,40, Never-married, Sales, White, Unmarried, <=50K, Male, Private
11669,4254,44,0,0, United-States, HS-grad,9,103218,40, Divorced, Adm-clerical, Black, Unmarried, <=50K, Female, Private
11670,15225,34,0,0, United-States, HS-grad,9,242984,48, Never-married, Adm-clerical, White, Not-in-family, <=50K, Male, Private
11671,9692,19,0,0, United-States, Some-college,10,97215,25, Separated, Sales, White, Unmarried, <=50K, Female, Private
11672,5001,47,27828,0, United-States, Prof-school,15,79627,50, Divorced, Prof-specialty, White, Not-in-family, >50K, Male, Self-emp-inc
11673,26790,39,2977,0, United-States, HS-grad,9,160728,40, Divorced, Machine-op-inspct, White, Unmarried, <=50K, Male, Private
11674,24070,22,2907,0, United-States, HS-grad,9,385077,40, Never-married, Craft-repair, White, Own-child, <=50K, Male, Private
11675,22172,43,0,0, United-States, Bachelors,13,27766,60, Separated, Exec-managerial, White, Unmarried, >50K, Male, Private
11676,32331,24,0,0, United-States, 12th,8,118657,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
11677,18601,33,0,0, United-States, HS-grad,9,192644,40, Never-married, ?, White, Not-in-family, <=50K, Male, ?
11678,8356,33,0,0, United-States, 11th,7,42485,70, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-not-inc
11679,15321,53,0,0, United-States, Doctorate,16,82646,55, Divorced, Exec-managerial, White, Not-in-family, >50K, Female, Private
11680,13141,49,0,0, United-States, Assoc-voc,11,218357,38, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Private
11681,31205,44,0,1485, United-States, Some-college,10,165304,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Local-gov
11682,21984,35,0,0, United-States, Bachelors,13,214816,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11683,3313,26,0,0, United-States, HS-grad,9,73689,55, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Private
11684,4242,34,0,0, United-States, Assoc-acdm,12,456399,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
11685,29118,34,0,0, United-States, Some-college,10,287315,55, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11686,7004,32,0,0, United-States, Some-college,10,213887,45, Divorced, Machine-op-inspct, White, Unmarried, <=50K, Male, Private
11687,15091,49,0,0, United-States, Assoc-voc,11,314773,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
11688,27460,38,0,0, United-States, Some-college,10,185330,25, Never-married, Craft-repair, White, Own-child, <=50K, Female, Private
11689,2902,67,0,2392, United-States, Bachelors,13,106175,75, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
11690,6537,34,0,0, United-States, HS-grad,9,157289,40, Married-civ-spouse, ?, White, Husband, <=50K, Male, ?
11691,15420,28,0,0, United-States, Bachelors,13,139903,40, Never-married, Machine-op-inspct, Black, Unmarried, <=50K, Female, Private
11692,27950,47,0,0, United-States, HS-grad,9,204900,40, Married-civ-spouse, Prof-specialty, Black, Wife, <=50K, Female, Federal-gov
11693,17918,26,0,0, Mexico, Bachelors,13,206600,40, Never-married, Craft-repair, White, Own-child, <=50K, Male, Private
11694,31925,25,0,0, United-States, Some-college,10,74977,40, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
11695,2230,51,0,0, Cuba, 7th-8th,4,224763,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Private
11696,6900,26,0,0, United-States, 11th,7,410240,40, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Private
11697,24676,47,0,0, United-States, Assoc-acdm,12,206947,67, Widowed, Exec-managerial, White, Not-in-family, <=50K, Female, Self-emp-inc
11698,24749,23,0,0, United-States, Some-college,10,119704,40, Separated, Sales, White, Unmarried, <=50K, Female, Private
11699,2618,23,0,0, United-States, HS-grad,9,241185,40, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Private
11700,28204,33,0,0, United-States, Some-college,10,148261,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
11701,13707,34,0,0, Philippines, 11th,7,73199,40, Never-married, Other-service, Asian-Pac-Islander, Own-child, <=50K, Male, Private
11702,31832,43,0,1887, United-States, HS-grad,9,34640,40, Married-civ-spouse, Exec-managerial, Other, Husband, >50K, Male, Local-gov
11703,415,31,0,0, United-States, Some-college,10,1033222,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, State-gov
11704,29646,22,0,0, United-States, 11th,7,190903,20, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
11705,21055,31,0,0, United-States, Bachelors,13,131425,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
11706,24016,58,27828,0, United-States, Bachelors,13,353244,50, Widowed, ?, White, Unmarried, >50K, Female, ?
11707,20342,21,0,0, United-States, Some-college,10,122322,60, Never-married, Other-service, White, Own-child, <=50K, Female, Private
11708,6343,70,0,0, United-States, Some-college,10,293076,30, Married-civ-spouse, ?, White, Husband, <=50K, Male, ?
11709,6925,38,0,0, United-States, Bachelors,13,119177,40, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
11710,19875,53,0,0, United-States, HS-grad,9,321770,35, Married-spouse-absent, Transport-moving, White, Other-relative, <=50K, Female, Local-gov
11711,12091,65,0,0, United-States, Assoc-voc,11,37092,25, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
11712,17349,44,0,0, United-States, Bachelors,13,215468,7, Separated, Machine-op-inspct, Black, Unmarried, <=50K, Female, Private
11713,14764,49,0,0, United-States, HS-grad,9,163229,56, Married-civ-spouse, Protective-serv, White, Husband, <=50K, Male, Local-gov
11714,20073,65,0,0, United-States, HS-grad,9,76043,1, Married-civ-spouse, ?, White, Husband, >50K, Male, ?
11715,2941,25,0,0, United-States, HS-grad,9,76978,35, Never-married, Sales, Black, Unmarried, <=50K, Female, Private
11716,20629,25,0,0, United-States, Bachelors,13,197303,40, Never-married, Prof-specialty, White, Own-child, <=50K, Female, Private
11717,25148,43,0,0, United-States, Bachelors,13,206139,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
11718,29193,52,0,0, United-States, Some-college,10,165681,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
11719,25783,35,0,0, United-States, Some-college,10,454843,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
11720,29902,41,0,0, United-States, HS-grad,9,197372,60, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
11721,20413,70,0,0, United-States, 9th,5,243436,45, Divorced, Sales, White, Not-in-family, <=50K, Male, Self-emp-inc
11722,22730,18,0,0, United-States, 11th,7,117372,15, Never-married, Sales, White, Own-child, <=50K, Male, Self-emp-inc
11723,8116,25,0,0, United-States, HS-grad,9,203570,40, Separated, Other-service, Black, Unmarried, <=50K, Male, Private
11724,28814,46,0,0, United-States, HS-grad,9,265097,5, Never-married, Handlers-cleaners, White, Other-relative, <=50K, Male, Private
11725,24219,40,0,0, United-States, 10th,6,173307,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
11726,28445,55,0,0, United-States, HS-grad,9,100569,55, Separated, Farming-fishing, White, Unmarried, <=50K, Female, Self-emp-not-inc
11727,19802,37,0,0, United-States, Some-college,10,281751,30, Divorced, Other-service, White, Unmarried, <=50K, Female, Private
11728,12165,28,0,0, United-States, HS-grad,9,70604,38, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
11729,14735,30,0,0, United-States, HS-grad,9,77266,60, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
11730,8443,47,99999,0, United-States, Masters,14,168262,50, Separated, Exec-managerial, White, Not-in-family, >50K, Male, Private
11731,16710,36,0,0, United-States, HS-grad,9,105138,50, Divorced, Transport-moving, White, Not-in-family, <=50K, Male, Private
11732,544,27,0,0, United-States, HS-grad,9,163862,40, Never-married, Transport-moving, White, Not-in-family, <=50K, Male, Private
11733,2098,56,0,0, United-States, HS-grad,9,160829,46, Divorced, Adm-clerical, White, Not-in-family, <=50K, Female, Local-gov
11734,15812,22,0,0, United-States, HS-grad,9,54560,40, Never-married, Other-service, White, Own-child, <=50K, Male, Private
11735,22296,56,0,2339, United-States, Masters,14,346635,60, Divorced, Sales, White, Unmarried, <=50K, Female, Self-emp-not-inc
11736,7390,29,3411,0, United-States, Bachelors,13,233421,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
11737,28514,55,0,0, United-States, Bachelors,13,99551,15, Widowed, Sales, White, Unmarried, <=50K, Female, Self-emp-not-inc
11738,29888,25,0,0, United-States, HS-grad,9,180778,75, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Private
11739,31103,27,0,0, Mexico, 9th,5,363053,24, Never-married, Priv-house-serv, White, Unmarried, <=50K, Female, Private
11740,14682,46,0,0, United-States, HS-grad,9,456956,60, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Self-emp-not-inc
11741,266,37,0,0, Thailand, Some-college,10,257295,75, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Husband, >50K, Male, Self-emp-inc
11742,14775,52,0,0, United-States, Masters,14,127315,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
11743,25888,31,0,0, United-States, HS-grad,9,165949,40, Divorced, Other-service, White, Unmarried, <=50K, Female, Private
11744,19541,32,0,0, United-States, Assoc-voc,11,159187,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
11745,11374,44,7298,0, United-States, Bachelors,13,145441,48, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
11746,25827,22,0,0, Mexico, Some-college,10,211013,40, Never-married, ?, White, Own-child, <=50K, Female, ?
11747,13377,34,0,0, United-States, Masters,14,105493,40, Divorced, Prof-specialty, White, Unmarried, <=50K, Female, Private
11748,20651,48,0,0, United-States, 11th,7,216214,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
11749,27031,21,0,0, United-States, Some-college,10,32950,40, Never-married, Sales, White, Unmarried, <=50K, Male, Private
11750,2681,26,0,0, El-Salvador, Bachelors,13,336969,28, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Local-gov
11751,26475,30,0,0, United-States, HS-grad,9,168443,30, Separated, Other-service, White, Unmarried, <=50K, Female, Private
11752,2899,29,0,0, Taiwan, Masters,14,123983,40, Never-married, Prof-specialty, Asian-Pac-Islander, Own-child, <=50K, Male, Local-gov
11753,30349,29,0,1887, United-States, Assoc-voc,11,250967,48, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
11754,11631,22,0,0, United-States, Some-college,10,65547,40, Never-married, Exec-managerial, Black, Not-in-family, <=50K, Male, Federal-gov
11755,15499,55,0,0, United-States, 7th-8th,4,88856,40, Never-married, Other-service, Black, Unmarried, <=50K, Female, Local-gov
